car_numbers1,car_numbers2,car_numbers3,car_numbers4,duration1,duration3,total_waiting_time
100,120,30,120,30,56,7724.0
100,120,30,120,30,57,7997.0
100,120,30,120,30,58,8058.0
100,120,30,120,30,59,8020.0
100,120,30,120,31,10,2944.0
100,120,30,120,31,11,3106.0
100,120,30,120,31,12,2929.0
100,120,30,120,31,13,2678.0
100,120,30,120,31,14,2660.0
100,120,30,120,31,15,2622.0
100,120,30,120,31,16,2512.0
100,120,30,120,31,17,2640.0
100,120,30,120,31,18,2501.0
100,120,30,120,31,19,2535.0
100,120,30,120,31,20,2577.0
100,120,30,120,31,21,2675.0
100,120,30,120,31,22,2717.0
100,120,30,120,31,23,2798.0
100,120,30,120,31,24,2921.0
100,120,30,120,31,25,3090.0
100,120,30,120,31,26,3222.0
100,120,30,120,31,27,3313.0
100,120,30,120,31,28,3475.0
100,120,30,120,31,29,3623.0
100,120,30,120,31,30,3786.0
100,120,30,120,31,31,3814.0
100,120,30,120,31,32,4112.0
100,120,30,120,31,33,4217.0
100,120,30,120,31,34,4296.0
100,120,30,120,31,35,4456.0
100,120,30,120,31,36,4569.0
100,120,30,120,31,37,4658.0
100,120,30,120,31,38,4887.0
100,120,30,120,31,39,5062.0
100,120,30,120,31,40,5133.0
100,120,30,120,31,41,5315.0
100,120,30,120,31,42,5499.0
100,120,30,120,31,43,5524.0
100,120,30,120,31,44,5761.0
100,120,30,120,31,45,5901.0
100,120,30,120,31,46,5959.0
100,120,30,120,31,47,6206.0
100,120,30,120,31,48,6365.0
100,120,30,120,31,49,6536.0
100,120,30,120,31,50,6661.0
100,120,30,120,31,51,6774.0
100,120,30,120,31,52,6956.0
100,120,30,120,31,53,7121.0
100,120,30,120,31,54,7246.0
100,120,30,120,31,55,7509.0
100,120,30,120,31,56,7639.0
100,120,30,120,31,57,7777.0
100,120,30,120,31,58,7837.0
100,120,30,120,31,59,8036.0
100,120,30,120,32,10,3071.0
100,120,30,120,32,11,3125.0
100,120,30,120,32,12,2927.0
100,120,30,120,32,13,2705.0
100,120,30,120,32,14,2815.0
100,120,30,120,32,15,2663.0
100,120,30,120,32,16,2557.0
100,120,30,120,32,17,2575.0
100,120,30,120,32,18,2627.0
100,120,30,120,32,19,2537.0
100,120,30,120,32,20,2758.0
100,120,30,120,32,21,2837.0
100,120,30,120,32,22,2773.0
100,120,30,120,32,23,2975.0
100,120,30,120,32,24,3122.0
100,120,30,120,32,25,3255.0
100,120,30,120,32,26,3346.0
100,120,30,120,32,27,3495.0
100,120,30,120,32,28,3672.0
100,120,30,120,32,29,3660.0
100,120,30,120,32,30,3942.0
100,120,30,120,32,31,3896.0
100,120,30,120,32,32,4144.0
100,120,30,120,32,33,4269.0
100,120,30,120,32,34,4398.0
100,120,30,120,32,35,4416.0
100,120,30,120,32,36,4682.0
100,120,30,120,32,37,4655.0
100,120,30,120,32,38,5036.0
100,120,30,120,32,39,5124.0
100,120,30,120,32,40,5142.0
100,120,30,120,32,41,5409.0
100,120,30,120,32,42,5577.0
100,120,30,120,32,43,5730.0
100,120,30,120,32,44,5868.0
100,120,30,120,32,45,5993.0
100,120,30,120,32,46,6114.0
100,120,30,120,32,47,6406.0
100,120,30,120,32,48,6498.0
100,120,30,120,32,49,6716.0
100,120,30,120,32,50,6756.0
100,120,30,120,32,51,6921.0
100,120,30,120,32,52,7094.0
100,120,30,120,32,53,7260.0
100,120,30,120,32,54,7371.0
100,120,30,120,32,55,7516.0
100,120,30,120,32,56,7694.0
100,120,30,120,32,57,7899.0
100,120,30,120,32,58,8087.0
100,120,30,120,32,59,8159.0
100,120,30,120,33,10,3167.0
100,120,30,120,33,11,3173.0
100,120,30,120,33,12,3120.0
100,120,30,120,33,13,2891.0
100,120,30,120,33,14,2832.0
100,120,30,120,33,15,2763.0
100,120,30,120,33,16,2604.0
100,120,30,120,33,17,2567.0
100,120,30,120,33,18,2741.0
100,120,30,120,33,19,2577.0
100,120,30,120,33,20,2615.0
100,120,30,120,33,21,2786.0
100,120,30,120,33,22,2791.0
100,120,30,120,33,23,2870.0
100,120,30,120,33,24,3063.0
100,120,30,120,33,25,3087.0
100,120,30,120,33,26,3266.0
100,120,30,120,33,27,3468.0
100,120,30,120,33,28,3449.0
100,120,30,120,33,29,3579.0
100,120,30,120,33,30,3828.0
100,120,30,120,33,31,3947.0
100,120,30,120,33,32,4016.0
100,120,30,120,33,33,4252.0
100,120,30,120,33,34,4175.0
100,120,30,120,33,35,4299.0
100,120,30,120,33,36,4686.0
100,120,30,120,33,37,4717.0
100,120,30,120,33,38,4944.0
100,120,30,120,33,39,5061.0
100,120,30,120,33,40,5092.0
100,120,30,120,33,41,5307.0
100,120,30,120,33,42,5487.0
100,120,30,120,33,43,5505.0
100,120,30,120,33,44,5772.0
100,120,30,120,33,45,5942.0
100,120,30,120,33,46,6112.0
100,120,30,120,33,47,6030.0
100,120,30,120,33,48,6433.0
100,120,30,120,33,49,6558.0
100,120,30,120,33,50,6611.0
100,120,30,120,33,51,6580.0
100,120,30,120,33,52,6876.0
100,120,30,120,33,53,7112.0
100,120,30,120,33,54,7267.0
100,120,30,120,33,55,7333.0
100,120,30,120,33,56,7615.0
100,120,30,120,33,57,7613.0
100,120,30,120,33,58,7744.0
100,120,30,120,33,59,7944.0
100,120,30,120,34,10,3194.0
100,120,30,120,34,11,3310.0
100,120,30,120,34,12,3133.0
100,120,30,120,34,13,2878.0
100,120,30,120,34,14,2896.0
100,120,30,120,34,15,2816.0
100,120,30,120,34,16,2600.0
100,120,30,120,34,17,2607.0
100,120,30,120,34,18,2717.0
100,120,30,120,34,19,2669.0
100,120,30,120,34,20,2713.0
100,120,30,120,34,21,2853.0
100,120,30,120,34,22,2824.0
100,120,30,120,34,23,2972.0
100,120,30,120,34,24,3086.0
100,120,30,120,34,25,3209.0
100,120,30,120,34,26,3379.0
100,120,30,120,34,27,3489.0
100,120,30,120,34,28,3575.0
100,120,30,120,34,29,3719.0
100,120,30,120,34,30,3908.0
100,120,30,120,34,31,3930.0
100,120,30,120,34,32,4075.0
100,120,30,120,34,33,4182.0
100,120,30,120,34,34,4338.0
100,120,30,120,34,35,4403.0
100,120,30,120,34,36,4601.0
100,120,30,120,34,37,4723.0
100,120,30,120,34,38,4958.0
100,120,30,120,34,39,4918.0
100,120,30,120,34,40,5106.0
100,120,30,120,34,41,5314.0
100,120,30,120,34,42,5389.0
100,120,30,120,34,43,5597.0
100,120,30,120,34,44,5662.0
100,120,30,120,34,45,5810.0
100,120,30,120,34,46,5966.0
100,120,30,120,34,47,6162.0
100,120,30,120,34,48,6317.0
100,120,30,120,34,49,6394.0
100,120,30,120,34,50,6633.0
100,120,30,120,34,51,6754.0
100,120,30,120,34,52,6795.0
100,120,30,120,34,53,6959.0
100,120,30,120,34,54,7122.0
100,120,30,120,34,55,7248.0
100,120,30,120,34,56,7357.0
100,120,30,120,34,57,7513.0
100,120,30,120,34,58,7781.0
100,120,30,120,34,59,7861.0
100,120,30,120,35,10,3266.0
100,120,30,120,35,11,3382.0
100,120,30,120,35,12,3311.0
100,120,30,120,35,13,2887.0
100,120,30,120,35,14,2979.0
100,120,30,120,35,15,2630.0
100,120,30,120,35,16,2671.0
100,120,30,120,35,17,2745.0
100,120,30,120,35,18,2736.0
100,120,30,120,35,19,2661.0
100,120,30,120,35,20,2785.0
100,120,30,120,35,21,2913.0
100,120,30,120,35,22,2871.0
100,120,30,120,35,23,2939.0
100,120,30,120,35,24,3168.0
100,120,30,120,35,25,3219.0
100,120,30,120,35,26,3440.0
100,120,30,120,35,27,3559.0
100,120,30,120,35,28,3571.0
100,120,30,120,35,29,3738.0
100,120,30,120,35,30,3869.0
100,120,30,120,35,31,3849.0
100,120,30,120,35,32,4029.0
100,120,30,120,35,33,4153.0
100,120,30,120,35,34,4220.0
100,120,30,120,35,35,4335.0
100,120,30,120,35,36,4647.0
100,120,30,120,35,37,4751.0
100,120,30,120,35,38,4956.0
100,120,30,120,35,39,4922.0
100,120,30,120,35,40,5109.0
100,120,30,120,35,41,5287.0
100,120,30,120,35,42,5413.0
100,120,30,120,35,43,5485.0
100,120,30,120,35,44,5660.0
100,120,30,120,35,45,5820.0
100,120,30,120,35,46,5900.0
100,120,30,120,35,47,6088.0
100,120,30,120,35,48,6246.0
100,120,30,120,35,49,6310.0
100,120,30,120,35,50,6543.0
100,120,30,120,35,51,6683.0
100,120,30,120,35,52,6866.0
100,120,30,120,35,53,6958.0
100,120,30,120,35,54,6932.0
100,120,30,120,35,55,7259.0
100,120,30,120,35,56,7165.0
100,120,30,120,35,57,7445.0
100,120,30,120,35,58,7553.0
100,120,30,120,35,59,7872.0
100,120,30,120,36,10,3347.0
100,120,30,120,36,11,3458.0
100,120,30,120,36,12,3295.0
100,120,30,120,36,13,2947.0
100,120,30,120,36,14,2981.0
100,120,30,120,36,15,2912.0
100,120,30,120,36,16,2740.0
100,120,30,120,36,17,2832.0
100,120,30,120,36,18,2796.0
100,120,30,120,36,19,2708.0
100,120,30,120,36,20,2811.0
100,120,30,120,36,21,2930.0
100,120,30,120,36,22,2847.0
100,120,30,120,36,23,3037.0
100,120,30,120,36,24,3142.0
100,120,30,120,36,25,3164.0
100,120,30,120,36,26,3327.0
100,120,30,120,36,27,3408.0
100,120,30,120,36,28,3573.0
100,120,30,120,36,29,3681.0
100,120,30,120,36,30,3796.0
100,120,30,120,36,31,3711.0
100,120,30,120,36,32,3878.0
100,120,30,120,36,33,4104.0
100,120,30,120,36,34,4006.0
100,120,30,120,36,35,4338.0
100,120,30,120,36,36,4512.0
100,120,30,120,36,37,4485.0
100,120,30,120,36,38,4758.0
100,120,30,120,36,39,4840.0
100,120,30,120,36,40,5001.0
100,120,30,120,36,41,5161.0
100,120,30,120,36,42,5307.0
100,120,30,120,36,43,5255.0
100,120,30,120,36,44,5571.0
100,120,30,120,36,45,5707.0
100,120,30,120,36,46,5796.0
100,120,30,120,36,47,5978.0
100,120,30,120,36,48,6157.0
100,120,30,120,36,49,6351.0
100,120,30,120,36,50,6331.0
100,120,30,120,36,51,6315.0
100,120,30,120,36,52,6508.0
100,120,30,120,36,53,6769.0
100,120,30,120,36,54,6941.0
100,120,30,120,36,55,6919.0
100,120,30,120,36,56,7265.0
100,120,30,120,36,57,7601.0
100,120,30,120,36,58,7156.0
100,120,30,120,36,59,7414.0
100,120,30,120,37,10,3417.0
100,120,30,120,37,11,3451.0
100,120,30,120,37,12,3383.0
100,120,30,120,37,13,3000.0
100,120,30,120,37,14,3032.0
100,120,30,120,37,15,2894.0
100,120,30,120,37,16,2764.0
100,120,30,120,37,17,2912.0
100,120,30,120,37,18,2742.0
100,120,30,120,37,19,2816.0
100,120,30,120,37,20,2865.0
100,120,30,120,37,21,2885.0
100,120,30,120,37,22,2879.0
100,120,30,120,37,23,3013.0
100,120,30,120,37,24,3035.0
100,120,30,120,37,25,3129.0
100,120,30,120,37,26,3375.0
100,120,30,120,37,27,3387.0
100,120,30,120,37,28,3417.0
100,120,30,120,37,29,3657.0
100,120,30,120,37,30,3717.0
100,120,30,120,37,31,3704.0
100,120,30,120,37,32,3859.0
100,120,30,120,37,33,4042.0
100,120,30,120,37,34,4090.0
100,120,30,120,37,35,4259.0
100,120,30,120,37,36,4410.0
100,120,30,120,37,37,4536.0
100,120,30,120,37,38,4658.0
100,120,30,120,37,39,4652.0
100,120,30,120,37,40,4798.0
100,120,30,120,37,41,4999.0
100,120,30,120,37,42,5209.0
100,120,30,120,37,43,5316.0
100,120,30,120,37,44,5509.0
100,120,30,120,37,45,5503.0
100,120,30,120,37,46,5706.0
100,120,30,120,37,47,5928.0
100,120,30,120,37,48,6009.0
100,120,30,120,37,49,5999.0
100,120,30,120,37,50,6220.0
100,120,30,120,37,51,6308.0
100,120,30,120,37,52,6450.0
100,120,30,120,37,53,6575.0
100,120,30,120,37,54,6594.0
100,120,30,120,37,55,6864.0
100,120,30,120,37,56,6977.0
100,120,30,120,37,57,7106.0
100,120,30,120,37,58,7135.0
100,120,30,120,37,59,7337.0
100,120,30,120,38,10,3465.0
100,120,30,120,38,11,3601.0
100,120,30,120,38,12,3276.0
100,120,30,120,38,13,3002.0
100,120,30,120,38,14,3122.0
100,120,30,120,38,15,2933.0
100,120,30,120,38,16,2829.0
100,120,30,120,38,17,3052.0
100,120,30,120,38,18,2860.0
100,120,30,120,38,19,2850.0
100,120,30,120,38,20,2922.0
100,120,30,120,38,21,2985.0
100,120,30,120,38,22,2904.0
100,120,30,120,38,23,3001.0
100,120,30,120,38,24,3269.0
100,120,30,120,38,25,3180.0
100,120,30,120,38,26,3430.0
100,120,30,120,38,27,3359.0
100,120,30,120,38,28,3622.0
100,120,30,120,38,29,3670.0
100,120,30,120,38,30,3709.0
100,120,30,120,38,31,3723.0
100,120,30,120,38,32,3984.0
100,120,30,120,38,33,4119.0
100,120,30,120,38,34,4134.0
100,120,30,120,38,35,4353.0
100,120,30,120,38,36,4483.0
100,120,30,120,38,37,4480.0
100,120,30,120,38,38,4655.0
100,120,30,120,38,39,4822.0
100,120,30,120,38,40,4897.0
100,120,30,120,38,41,4916.0
100,120,30,120,38,42,5237.0
100,120,30,120,38,43,5222.0
100,120,30,120,38,44,5362.0
100,120,30,120,38,45,5541.0
100,120,30,120,38,46,5743.0
100,120,30,120,38,47,5781.0
100,120,30,120,38,48,5893.0
100,120,30,120,38,49,6096.0
100,120,30,120,38,50,6221.0
100,120,30,120,38,51,6245.0
100,120,30,120,38,52,6256.0
100,120,30,120,38,53,6494.0
100,120,30,120,38,54,6684.0
100,120,30,120,38,55,6721.0
100,120,30,120,38,56,6932.0
100,120,30,120,38,57,6891.0
100,120,30,120,38,58,7145.0
100,120,30,120,38,59,7441.0
100,120,30,120,39,10,3590.0
100,120,30,120,39,11,3586.0
100,120,30,120,39,12,3330.0
100,120,30,120,39,13,3098.0
100,120,30,120,39,14,3100.0
100,120,30,120,39,15,3109.0
100,120,30,120,39,16,2981.0
100,120,30,120,39,17,2942.0
100,120,30,120,39,18,2975.0
100,120,30,120,39,19,2855.0
100,120,30,120,39,20,2914.0
100,120,30,120,39,21,2947.0
100,120,30,120,39,22,2771.0
100,120,30,120,39,23,3046.0
100,120,30,120,39,24,3112.0
100,120,30,120,39,25,3026.0
100,120,30,120,39,26,3300.0
100,120,30,120,39,27,3346.0
300,320,330,220,10,10,10382.0
300,320,330,220,10,12,11642.0
300,320,330,220,10,14,13886.0
300,320,330,220,10,16,15030.0
300,320,330,220,10,18,16628.0
300,320,330,220,10,20,18522.0
300,320,330,220,10,22,21150.0
300,320,330,220,10,24,22677.0
300,320,330,220,10,26,24525.0
300,320,330,220,10,28,26313.0
300,320,330,220,10,30,28957.0
300,320,330,220,10,32,31243.0
300,320,330,220,10,34,32150.0
300,320,330,220,10,36,34530.0
300,320,330,220,10,38,37121.0
300,320,330,220,10,40,37646.0
300,320,330,220,10,42,40330.0
300,320,330,220,10,44,43287.0
300,320,330,220,10,46,43996.0
300,320,330,220,10,48,45851.0
300,320,330,220,10,50,48199.0
300,320,330,220,10,52,50293.0
300,320,330,220,10,54,52099.0
300,320,330,220,10,56,54374.0
300,320,330,220,10,58,57208.0
300,320,330,220,12,10,6705.0
300,320,330,220,12,12,6581.0
300,320,330,220,12,14,9446.0
300,320,330,220,12,16,10528.0
300,320,330,220,12,18,11762.0
300,320,330,220,12,20,13498.0
300,320,330,220,12,22,14470.0
300,320,330,220,12,24,15806.0
300,320,330,220,12,26,17976.0
300,320,330,220,12,28,19262.0
300,320,330,220,12,30,21128.0
300,320,330,220,12,32,22335.0
300,320,330,220,12,34,23552.0
300,320,330,220,12,36,24926.0
300,320,330,220,12,38,26210.0
300,320,330,220,12,40,28714.0
300,320,330,220,12,42,30241.0
300,320,330,220,12,44,31886.0
300,320,330,220,12,46,32815.0
300,320,330,220,12,48,35391.0
300,320,330,220,12,50,36587.0
300,320,330,220,12,52,37213.0
300,320,330,220,12,54,39081.0
300,320,330,220,12,56,42231.0
300,320,330,220,12,58,43141.0
300,320,330,220,14,10,7303.0
300,320,330,220,14,12,7041.0
300,320,330,220,14,14,7250.0
300,320,330,220,14,16,7666.0
300,320,330,220,14,18,8253.0
300,320,330,220,14,20,9481.0
300,320,330,220,14,22,10272.0
300,320,330,220,14,24,11867.0
300,320,330,220,14,26,12829.0
300,320,330,220,14,28,14057.0
300,320,330,220,14,30,14954.0
300,320,330,220,14,32,15920.0
300,320,330,220,14,34,17420.0
300,320,330,220,14,36,18975.0
300,320,330,220,14,38,21020.0
300,320,330,220,14,40,21481.0
300,320,330,220,14,42,22282.0
300,320,330,220,14,44,23976.0
300,320,330,220,14,46,25438.0
300,320,330,220,14,48,26793.0
300,320,330,220,14,50,27844.0
300,320,330,220,14,52,29749.0
300,320,330,220,14,54,31143.0
300,320,330,220,14,56,31204.0
300,320,330,220,14,58,32986.0
300,320,330,220,16,10,7979.0
300,320,330,220,16,12,7593.0
300,320,330,220,16,14,7717.0
300,320,330,220,16,16,7187.0
300,320,330,220,16,18,7586.0
300,320,330,220,16,20,8329.0
300,320,330,220,16,22,8641.0
300,320,330,220,16,24,9611.0
300,320,330,220,16,26,10756.0
300,320,330,220,16,28,11852.0
300,320,330,220,16,30,12848.0
300,320,330,220,16,32,14021.0
300,320,330,220,16,34,14879.0
300,320,330,220,16,36,16228.0
300,320,330,220,16,38,17337.0
300,320,330,220,16,40,18384.0
300,320,330,220,16,42,19692.0
300,320,330,220,16,44,20910.0
300,320,330,220,16,46,21813.0
300,320,330,220,16,48,23354.0
300,320,330,220,16,50,24328.0
300,320,330,220,16,52,25062.0
300,320,330,220,16,54,26581.0
300,320,330,220,16,56,27879.0
300,320,330,220,16,58,29150.0
300,320,330,220,18,10,8454.0
300,320,330,220,18,12,8079.0
300,320,330,220,18,14,8203.0
300,320,330,220,18,16,7680.0
300,320,330,220,18,18,7663.0
300,320,330,220,18,20,8240.0
300,320,330,220,18,22,8686.0
300,320,330,220,18,24,9443.0
300,320,330,220,18,26,10383.0
300,320,330,220,18,28,11221.0
300,320,330,220,18,30,12615.0
300,320,330,220,18,32,13555.0
300,320,330,220,18,34,14288.0
300,320,330,220,18,36,15277.0
300,320,330,220,18,38,16680.0
300,320,330,220,18,40,17667.0
300,320,330,220,18,42,18539.0
300,320,330,220,18,44,19909.0
300,320,330,220,18,46,20867.0
300,320,330,220,18,48,22190.0
300,320,330,220,18,50,23080.0
300,320,330,220,18,52,23821.0
300,320,330,220,18,54,25526.0
300,320,330,220,18,56,26798.0
300,320,330,220,18,58,27744.0
300,320,330,220,20,10,9201.0
300,320,330,220,20,12,8615.0
300,320,330,220,20,14,8409.0
300,320,330,220,20,16,7997.0
300,320,330,220,20,18,8238.0
300,320,330,220,20,20,8781.0
300,320,330,220,20,22,9172.0
300,320,330,220,20,24,10007.0
300,320,330,220,20,26,11114.0
300,320,330,220,20,28,11781.0
300,320,330,220,20,30,12745.0
300,320,330,220,20,32,13811.0
300,320,330,220,20,34,14875.0
300,320,330,220,20,36,15663.0
300,320,330,220,20,38,17094.0
300,320,330,220,20,40,17743.0
300,320,330,220,20,42,19026.0
300,320,330,220,20,44,20025.0
300,320,330,220,20,46,20838.0
300,320,330,220,20,48,22056.0
300,320,330,220,20,50,23332.0
300,320,330,220,20,52,24206.0
300,320,330,220,20,54,25139.0
300,320,330,220,20,56,26449.0
300,320,330,220,20,58,27717.0
300,320,330,220,22,10,9733.0
300,320,330,220,22,12,8850.0
300,320,330,220,22,14,8944.0
300,320,330,220,22,16,8246.0
300,320,330,220,22,18,8316.0
300,320,330,220,22,20,8783.0
300,320,330,220,22,22,9107.0
300,320,330,220,22,24,9761.0
300,320,330,220,22,26,10703.0
300,320,330,220,22,28,11368.0
300,320,330,220,22,30,12053.0
300,320,330,220,22,32,13270.0
300,320,330,220,22,34,14072.0
300,320,330,220,22,36,15116.0
300,320,330,220,22,38,16057.0
300,320,330,220,22,40,17050.0
300,320,330,220,22,42,18048.0
300,320,330,220,22,44,18960.0
300,320,330,220,22,46,20005.0
300,320,330,220,22,48,20876.0
300,320,330,220,22,50,21937.0
300,320,330,220,22,52,22916.0
300,320,330,220,22,54,24027.0
300,320,330,220,22,56,25120.0
300,320,330,220,22,58,25923.0
300,320,330,220,24,10,10306.0
300,320,330,220,24,12,9621.0
300,320,330,220,24,14,9505.0
300,320,330,220,24,16,8678.0
300,320,330,220,24,18,8648.0
300,320,330,220,24,20,8870.0
300,320,330,220,24,22,796.0
300,320,330,220,24,24,859.0
300,320,330,220,24,26,846.0
300,320,330,220,24,28,870.0
300,320,330,220,24,30,888.0
300,320,330,220,24,32,985.0
300,320,330,220,24,34,974.0
300,320,330,220,24,36,1137.0
300,320,330,220,24,38,1142.0
300,320,330,220,24,40,1093.0
300,320,330,220,24,42,1219.0
300,320,330,220,24,44,1188.0
300,320,330,220,24,46,1272.0
300,320,330,220,24,48,1480.0
300,320,330,220,24,50,1412.0
300,320,330,220,24,52,1403.0
300,320,330,220,24,54,1574.0
300,320,330,220,24,56,1605.0
300,320,330,220,24,58,1655.0
300,320,330,220,26,10,907.0
300,320,330,220,26,12,761.0
300,320,330,220,26,14,765.0
300,320,330,220,26,16,738.0
300,320,330,220,26,18,730.0
300,320,330,220,26,20,826.0
300,320,330,220,26,22,803.0
300,320,330,220,26,24,898.0
300,320,330,220,26,26,885.0
300,320,330,220,26,28,841.0
300,320,330,220,26,30,957.0
300,320,330,220,26,32,982.0
300,320,330,220,26,34,1020.0
300,320,330,220,26,36,1056.0
300,320,330,220,26,38,1081.0
300,320,330,220,26,40,1201.0
300,320,330,220,26,42,1223.0
300,320,330,220,26,44,1199.0
300,320,330,220,26,46,1355.0
300,320,330,220,26,48,1396.0
300,320,330,220,26,50,1430.0
300,320,330,220,26,52,1549.0
300,320,330,220,26,54,1570.0
300,320,330,220,26,56,1562.0
300,320,330,220,26,58,1640.0
300,320,330,220,28,10,990.0
300,320,330,220,28,12,851.0
300,320,330,220,28,14,729.0
300,320,330,220,28,16,690.0
300,320,330,220,28,18,772.0
300,320,330,220,28,20,775.0
300,320,330,220,28,22,773.0
300,320,330,220,28,24,759.0
300,320,330,220,28,26,812.0
300,320,330,220,28,28,909.0
300,320,330,220,28,30,919.0
300,320,330,220,28,32,945.0
300,320,330,220,28,34,905.0
300,320,330,220,28,36,1025.0
300,320,330,220,28,38,1109.0
300,320,330,220,28,40,1106.0
300,320,330,220,28,42,1139.0
300,320,330,220,28,44,1169.0
300,320,330,220,28,46,1283.0
300,320,330,220,28,48,1304.0
300,320,330,220,28,50,1284.0
300,320,330,220,28,52,1474.0
300,320,330,220,28,54,1415.0
300,320,330,220,28,56,1541.0
300,320,330,220,28,58,1470.0
300,320,330,220,30,10,1022.0
300,320,330,220,30,12,817.0
300,320,330,220,30,14,739.0
300,320,330,220,30,16,768.0
300,320,330,220,30,18,764.0
300,320,330,220,30,20,806.0
300,320,330,220,30,22,771.0
300,320,330,220,30,24,795.0
300,320,330,220,30,26,879.0
300,320,330,220,30,28,933.0
300,320,330,220,30,30,892.0
300,320,330,220,30,32,905.0
300,320,330,220,30,34,1029.0
300,320,330,220,30,36,1101.0
300,320,330,220,30,38,964.0
300,320,330,220,30,40,1074.0
300,320,330,220,30,42,1193.0
300,320,330,220,30,44,1244.0
300,320,330,220,30,46,1285.0
300,320,330,220,30,48,1318.0
300,320,330,220,30,50,1392.0
300,320,330,220,30,52,1376.0
300,320,330,220,30,54,1454.0
300,320,330,220,30,56,1377.0
300,320,330,220,30,58,1495.0
300,320,330,220,32,10,1021.0
300,320,330,220,32,12,921.0
300,320,330,220,32,14,936.0
300,320,330,220,32,16,767.0
300,320,330,220,32,18,793.0
300,320,330,220,32,20,794.0
300,320,330,220,32,22,778.0
300,320,330,220,32,24,874.0
300,320,330,220,32,26,844.0
300,320,330,220,32,28,954.0
300,320,330,220,32,30,914.0
300,320,330,220,32,32,959.0
300,320,330,220,32,34,1061.0
300,320,330,220,32,36,997.0
300,320,330,220,32,38,1064.0
300,320,330,220,32,40,1178.0
300,320,330,220,32,42,1125.0
300,320,330,220,32,44,1266.0
300,320,330,220,32,46,1307.0
300,320,330,220,32,48,1324.0
300,320,330,220,32,50,1406.0
300,320,330,220,32,52,1430.0
300,320,330,220,32,54,1348.0
300,320,330,220,32,56,1459.0
300,320,330,220,32,58,1504.0
300,320,330,220,34,10,1057.0
300,320,330,220,34,12,992.0
300,320,330,220,34,14,927.0
300,320,330,220,34,16,864.0
300,320,330,220,34,18,815.0
300,320,330,220,34,20,779.0
300,320,330,220,34,22,861.0
300,320,330,220,34,24,861.0
300,320,330,220,34,26,969.0
300,320,330,220,34,28,947.0
300,320,330,220,34,30,1003.0
300,320,330,220,34,32,1021.0
300,320,330,220,34,34,1030.0
300,320,330,220,34,36,1054.0
300,320,330,220,34,38,1142.0
300,320,330,220,34,40,1183.0
300,320,330,220,34,42,1147.0
300,320,330,220,34,44,1285.0
300,320,330,220,34,46,1308.0
300,320,330,220,34,48,1339.0
300,320,330,220,34,50,1347.0
300,320,330,220,34,52,1380.0
300,320,330,220,34,54,1419.0
300,320,330,220,34,56,1536.0
300,320,330,220,34,58,1606.0
300,320,330,220,36,10,1146.0
300,320,330,220,36,12,985.0
300,320,330,220,36,14,1015.0
300,320,330,220,36,16,963.0
300,320,330,220,36,18,869.0
300,320,330,220,36,20,874.0
300,320,330,220,36,22,882.0
300,320,330,220,36,24,906.0
300,320,330,220,36,26,963.0
300,320,330,220,36,28,1014.0
300,320,330,220,36,30,1025.0
300,320,330,220,36,32,1025.0
300,320,330,220,36,34,1008.0
300,320,330,220,36,36,1123.0
300,320,330,220,36,38,1133.0
300,320,330,220,36,40,1211.0
300,320,330,220,36,42,1312.0
300,320,330,220,36,44,1257.0
300,320,330,220,36,46,1259.0
300,320,330,220,36,48,1321.0
300,320,330,220,36,50,1383.0
300,320,330,220,36,52,1388.0
300,320,330,220,36,54,1497.0
300,320,330,220,36,56,1545.0
300,320,330,220,36,58,1534.0
300,320,330,220,38,10,1160.0
300,320,330,220,38,12,1020.0
300,320,330,220,38,14,1038.0
300,320,330,220,38,16,941.0
300,320,330,220,38,18,818.0
300,320,330,220,38,20,823.0
300,320,330,220,38,22,868.0
300,320,330,220,38,24,854.0
300,320,330,220,38,26,980.0
300,320,330,220,38,28,970.0
300,320,330,220,38,30,932.0
300,320,330,220,38,32,956.0
300,320,330,220,38,34,1005.0
300,320,330,220,38,36,1058.0
300,320,330,220,38,38,1079.0
300,320,330,220,38,40,1084.0
300,320,330,220,38,42,1227.0
300,320,330,220,38,44,1145.0
300,320,330,220,38,46,1249.0
300,320,330,220,38,48,1278.0
300,320,330,220,38,50,1248.0
300,320,330,220,38,52,1350.0
300,320,330,220,38,54,1390.0
300,320,330,220,38,56,1443.0
300,320,330,220,38,58,1470.0
300,320,330,220,40,10,1249.0
300,320,330,220,40,12,1092.0
300,320,330,220,40,14,1034.0
300,320,330,220,40,16,1076.0
300,320,330,220,40,18,924.0
300,320,330,220,40,20,886.0
300,320,330,220,40,22,869.0
300,320,330,220,40,24,936.0
300,320,330,220,40,26,984.0
300,320,330,220,40,28,905.0
300,320,330,220,40,30,928.0
300,320,330,220,40,32,973.0
300,320,330,220,40,34,1047.0
300,320,330,220,40,36,1079.0
300,320,330,220,40,38,1129.0
300,320,330,220,40,40,1145.0
300,320,330,220,40,42,1138.0
300,320,330,220,40,44,1243.0
300,320,330,220,40,46,1234.0
300,320,330,220,40,48,1228.0
300,320,330,220,40,50,1321.0
300,320,330,220,40,52,1416.0
300,320,330,220,40,54,1406.0
300,320,330,220,40,56,1431.0
300,320,330,220,40,58,1551.0
300,320,330,220,42,10,1384.0
300,320,330,220,42,12,1134.0
300,320,330,220,42,14,1170.0
300,320,330,220,42,16,1062.0
